Subject,Image,Width,Height,Brightness,Contrast,Edge_Ratio
184,84-05.jpg,200,200,90.143325,45.13060915769225,6.145
184,84-06.jpg,200,200,88.102,42.07415948061233,5.6475
184,84-07.jpg,200,200,90.607,40.67157423803509,6.307500000000001
184,84-12.jpg,200,200,89.87675,40.816937776338634,7.7875
184,84-13.jpg,200,200,56.152125,31.801440737557392,4.7025
185,85-02.jpg,200,200,100.722425,36.96647571948637,2.5749999999999997
185,85-05.jpg,200,200,87.326625,37.42774426958396,4.3925
185,85-07.jpg,200,200,89.197875,32.97407876627298,4.87
185,85-10.jpg,200,200,106.5741,41.00176226932203,2.6075
185,85-11.jpg,200,200,88.957875,33.23386676997389,5.0424999999999995
185,85-12.jpg,200,200,86.43725,34.368023109243566,6.0125
185,85-13.jpg,200,200,69.821025,30.89987124486727,3.6824999999999997
186,86-02.jpg,200,200,96.711725,45.78535270721822,4.8475
186,86-04.jpg,200,200,86.666475,43.89313085295209,4.315
186,86-05.jpg,200,200,94.7121,40.681224951935754,5.29
186,86-07.jpg,200,200,85.648625,42.00954011423328,5.19
186,86-09.jpg,200,200,88.5754,41.248879558601345,4.31
186,86-10.jpg,200,200,100.19915,43.88978399670589,3.36
186,86-13.jpg,200,200,56.88655,32.74871568622959,3.5975
187,87-01.jpg,200,200,128.5145,40.42919909854758,2.4375
187,87-03.jpg,200,200,95.944725,41.100252063392205,3.81
187,87-04.jpg,200,200,98.201,41.38313785831132,4.1425
187,87-07.jpg,200,200,85.544375,39.61133967514069,3.4000000000000004
187,87-09.jpg,200,200,123.552475,53.453881490256386,6.18
187,87-10.jpg,200,200,93.88855,40.14522610345469,5.605
187,87-14.jpg,200,200,8.93325,4.812202659645581,0.0
188,88-02.jpg,200,200,92.439925,40.44418241223792,3.1175
188,88-04.jpg,200,200,88.10585,39.38538556085874,3.595
188,88-06.jpg,200,200,84.3665,33.49947802205282,3.5700000000000003
188,88-07.jpg,200,200,88.697125,34.267594630122126,3.5225
188,88-11.jpg,200,200,85.2564,34.24283587905651,3.4875000000000003
188,88-12.jpg,200,200,85.240625,34.28533906219064,3.8899999999999997
188,88-14.jpg,200,200,5.798925,3.8553137154290047,0.0
189,89-01.jpg,200,200,112.011075,46.61236587370754,3.0225
189,89-03.jpg,200,200,93.72,38.776861657436896,3.565
189,89-06.jpg,200,200,105.314525,55.280822163064606,4.5225
189,89-07.jpg,200,200,87.0436,33.95817057852204,3.585
189,89-09.jpg,200,200,92.233825,33.11144667436587,3.0124999999999997
189,89-10.jpg,200,200,97.98625,36.95303994176257,2.8975
189,89-13.jpg,200,200,79.9607,36.62999325020413,3.855
190,9-04.jpg,200,200,82.49575,35.69251296753284,4.1000000000000005
190,9-05.jpg,200,200,81.38855,34.45341461883713,4.130000000000001
190,9-07.jpg,200,200,83.29225,35.093253481794754,3.785
190,9-08.jpg,200,200,82.52485,33.72022883192669,3.485
190,9-09.jpg,200,200,85.06875,33.35804510815195,3.375
190,9-12.jpg,200,200,82.71695,33.99840485519137,4.745
190,9-14.jpg,200,200,81.990275,32.48710175476376,4.4025
191,90-01.jpg,200,200,92.94405,50.48765016910075,3.3075
191,90-02.jpg,200,200,86.505475,46.14312754922855,3.6475
191,90-04.jpg,200,200,86.064225,42.97702642283869,3.84
191,90-05.jpg,200,200,85.2003,42.378243001686606,4.3075
191,90-07.jpg,200,200,83.29045,37.81999654676743,4.1274999999999995
191,90-10.jpg,200,200,87.70315,42.570701545517196,3.7925
191,90-11.jpg,200,200,82.6005,40.14863509199286,3.9849999999999994
192,91-05.jpg,200,200,91.9429,34.690934544776965,4.1875
192,91-07.jpg,200,200,98.83745,38.56376638111869,5.5525
192,91-08.jpg,200,200,95.248375,32.30406839485353,4.0375000000000005
192,91-09.jpg,200,200,95.004925,32.55096159477282,4.06
192,91-12.jpg,200,200,90.00865,33.57318387012915,5.2749999999999995
192,91-13.jpg,200,200,92.2579,36.12946356631939,4.7175
192,91-14.jpg,200,200,39.98,17.924067618707536,1.335
193,92-01.jpg,200,200,103.436225,38.637040294895456,2.4625
193,92-02.jpg,200,200,94.095325,37.37360148747208,2.8125
193,92-04.jpg,200,200,86.7907,34.57940996474636,3.8575
193,92-05.jpg,200,200,87.509375,32.547585349905376,3.4875000000000003
193,92-06.jpg,200,200,88.6892,32.503065291753636,3.7699999999999996
193,92-07.jpg,200,200,90.305125,30.850050627744114,3.26
193,92-10.jpg,200,200,98.702775,28.801010959675963,2.31
194,93-02.jpg,200,200,77.8127,43.9417207072049,2.645
194,93-03.jpg,200,200,74.12945,38.98519773834038,2.635
194,93-07.jpg,200,200,79.400675,43.49270495777855,3.8175
194,93-08.jpg,200,200,75.882175,32.10071871889125,2.1975000000000002
194,93-12.jpg,200,200,73.33835,38.646033034161476,2.7525
194,93-13.jpg,200,200,73.763525,37.62309735487464,3.0300000000000002
194,93-14.jpg,200,200,22.81325,15.439265670280436,0.43499999999999994
195,94-02.jpg,200,200,90.98345,34.80095510323675,2.245
195,94-03.jpg,200,200,86.668825,35.35493244399393,3.2474999999999996
195,94-05.jpg,200,200,88.574925,34.518831617602224,2.71
195,94-06.jpg,200,200,88.49915,32.197707981741495,3.1475000000000004
195,94-09.jpg,200,200,114.562225,40.291752605829586,2.735
195,94-10.jpg,200,200,91.596225,33.169522015690475,2.5425
195,94-13.jpg,200,200,85.209375,36.27880630766915,2.8175
196,95-02.jpg,200,200,80.7753,37.24617980290059,2.5025
196,95-03.jpg,200,200,79.0794,35.74874397290064,2.52
196,95-05.jpg,200,200,76.9162,32.0213979638616,2.875
196,95-08.jpg,200,200,78.785575,29.45641520822544,2.8725
196,95-11.jpg,200,200,76.741775,31.90422534476233,3.6350000000000002
196,95-12.jpg,200,200,76.186875,34.398254355917175,4.0725
196,95-13.jpg,200,200,70.540675,33.51854852979727,3.55
197,96-03.jpg,200,200,89.32535,45.95883426913154,3.4549999999999996
197,96-08.jpg,200,200,74.832625,46.315360957347345,3.2849999999999997
197,96-09.jpg,200,200,83.608775,44.45775824307131,2.905
197,96-10.jpg,200,200,86.5875,55.22713186242791,1.0225
197,96-11.jpg,200,200,80.922925,42.124038083312655,3.8675
197,96-12.jpg,200,200,77.709525,43.23052624331994,3.2800000000000002
197,96-13.jpg,200,200,78.37045,42.928792398546456,4.1325
198,97-01.jpg,200,200,96.757275,49.62592880314055,5.0475
198,97-03.jpg,200,200,81.811475,40.9122907367013,6.035
198,97-04.jpg,200,200,76.260275,39.26512933793005,4.79
198,97-05.jpg,200,200,76.85345,40.95724750392169,5.46
198,97-07.jpg,200,200,76.226775,40.21085423240067,5.9375
198,97-12.jpg,200,200,73.480875,38.91866883944484,6.34
198,97-14.jpg,200,200,44.73655,25.439769930121223,2.1025
199,98-01.jpg,200,200,91.998475,50.96202726221137,3.325
199,98-04.jpg,200,200,72.94785,41.72060378730754,3.0949999999999998
199,98-05.jpg,200,200,77.27205,43.26529889874217,2.995
199,98-10.jpg,200,200,67.8547,50.25201675465374,3.7025
199,98-12.jpg,200,200,72.55765,42.97416289443577,3.9050000000000002
199,98-13.jpg,200,200,66.9981,38.61931312685403,2.7075
199,98-14.jpg,200,200,36.096575,21.36703063762897,0.6325
200,99-02.jpg,200,200,99.798875,41.773861728769766,4.215
200,99-03.jpg,200,200,94.79195,43.034224928508934,4.38
200,99-04.jpg,200,200,97.682575,43.09064534640175,3.53
200,99-08.jpg,200,200,83.505,44.38459614550976,7.175
200,99-10.jpg,200,200,96.9862,53.924724937267875,8.76
200,99-11.jpg,200,200,91.9643,44.65199128269645,5.46
200,99-13.jpg,200,200,70.657975,37.619660337373794,4.1525
